Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",13.9127,8.31644,14.3882,2.83997,30.091,30.091,0,0,,186.372,744.538,144.715,62.91,58.81,15.2619,46.4179,0.461607,6.64699,216.024,10.4319,2.24154,4.6539,0.737005,0.290145,0.0623445,0.22780045866966248,0.209285,1.02555,0.281306,0.755291,,,2.73567,6.02513,5.61876,9.510000228881836,,,,,,,1087.9,5.848924731182796,1008,5.419354838709677,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",14.4612,7.90438,15.1662,2.81986,29.64,29.64,0,0,,189.488,746.146,143.59,63.73,59.37,19.6964,39.0535,0.496975,6.0446,227.962,10.8274,1.8549,5.83717,0.935506,0.305519,0.0523403,0.25317875668406487,0.204822,0.963878,0.273261,0.766844,,,2.79434,5.99068,5.71598,5.909999847412109,,,,,,,1099.2000000000003,5.815873015873017,1006,5.322751322751323,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Garrett Crochet","BOS",13.2361,8.19254,14.0018,3.15996,29.232,29.232,0,0,,179.917,723.431,144.846,68.11,63.17,20.3364,44.673,0.521719,5.1282,217.13,10.8615,2.23468,4.86042,1.01729,0.300139,0.0617515,0.23838699236512184,0.215023,1.05337,0.285465,0.753868,,,3.02129,5.07127,4.60879,10.369999885559082,,,,,,,993,5.516666666666667,924,5.133333333333334,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Logan Webb","SFG",13.513,9.1803,16.2034,3.36016,30.156,30.156,0,0,,195.098,801.27,181.426,78.16,72.84,15.4782,46.2733,0.855768,6.21608,184.337,8.50358,2.13462,3.98366,0.714021,0.230056,0.0577499,0.17230594530701637,0.242295,1.1671,0.302292,0.725814,,,3.08394,5.01931,4.50282,56.86000061035156,,,,,,,999.9,5.127692307692308,992,5.087179487179487,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Cristopher Sánchez","PHI",13.6288,8.13222,15.1853,3.3301,29.054,29.054,0,0,,185.589,759.901,168.167,74.12,68.67,16.0113,46.1843,0.474391,5.68467,179.972,8.72758,2.23967,3.89681,0.776457,0.236835,0.0607767,0.17605868354439735,0.237514,1.15498,0.297151,0.730618,,,3.15567,4.59716,4.33895,27.889999389648438,,,,,,,946.8000000000002,5.090322580645163,926,4.978494623655914,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Bryan Woo","SEA",12.9429,8.64886,14.5157,3.32001,29.317,29.317,0,0,,182.575,728.576,149.851,72.03,67.35,23.7056,34.8578,0.485587,6.6365,183.987,9.06963,1.71831,5.27823,1.16856,0.25253,0.0478437,0.20468664169311523,0.218097,1.01169,0.263138,0.743651,,,3.48941,4.34451,4.35888,40.2599983215332,,,,,,,911,4.978142076502732,845,4.617486338797814,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Logan Gilbert","SEA",11.517,8.53224,12.5129,3.43017,28.088,28.088,0,0,,166.321,668.457,135.335,67.89,63.39,21.922,38.4837,0.519014,5.18879,193.995,10.4975,2.08244,5.04096,1.18625,0.290213,0.0575709,0.23264174908399582,0.216611,1.04508,0.277383,0.740099,,,3.30357,4.14261,3.64549,37.16999816894531,,,,,,,865.8000000000002,5.215662650602411,803,4.837349397590361,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Chris Sale","ATL",11.0115,7.74775,12.6716,3.66008,25.718,25.718,0,0,,158.603,655.526,135.52,69.08,64.5,17.9381,44.8359,0.417798,8.39479,194.394,11.031,2.54424,4.33567,1.0179,0.296546,0.0683969,0.22814945876598358,0.225007,1.13716,0.301522,0.716788,,,3.16098,4.11041,3.06676,34.34000015258789,,,,,,,830.6,5.223899371069183,790,4.968553459119497,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Cole Ragans","KCR",10.6017,7.70518,11.2047,3.36972,25.764,25.764,0,0,,151.17,621.824,118.183,60.28,56.6,16.6524,53.8581,0.49941,4.82184,188.987,11.2515,3.20648,3.50899,0.991413,0.303924,0.0866131,0.21731124818325043,0.209862,1.13806,0.283997,0.751447,,,3.23136,3.9399,3.52238,48.83000183105469,,,,,,,802.5000000000002,5.314569536423843,735,4.867549668874172,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Yoshinobu Yamamoto","LAD",12.8061,6.22774,11.9569,3.26999,26.412,26.412,0,0,,158.092,645.652,130.005,61.55,57.44,15.0286,48.3663,0.380903,5.18364,171.514,9.76412,2.75344,3.54616,0.85556,0.265645,0.0749108,0.19073451310396194,0.219565,1.12827,0.2835,0.742517,,,3.21732,3.9284,3.77824,25.09000015258789,,,,,,,831.7,5.2639240506329115,780,4.936708860759493,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Hunter Brown","HOU",12.1416,9.10055,13.9018,3.5901,29.415,29.415,0,0,,178.215,737.901,149.829,75.85,71.09,19.2948,60.5753,0.545427,7.00788,191.815,9.68679,3.0591,3.16655,0.974405,0.259946,0.0820914,0.17785485833883286,0.22352,1.18062,0.28426,0.7337,,,3.52766,3.88121,3.5698,38.65999984741211,,,,,,,873.5,4.907303370786517,823,4.623595505617978,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Max Fried","NYY",13.5318,7.87085,14.498,3.31005,28.888,28.888,0,0,,181.085,744.964,152.22,71.44,66.6,17.0081,57.7013,0.476144,6.82385,169.189,8.40878,2.86778,2.93216,0.845308,0.227111,0.0774551,0.14965564012527466,0.223709,1.15924,0.273575,0.744083,,,3.55649,3.81103,4.33423,57.939998626708984,,,,,,,878.1000000000001,4.851381215469614,827,4.569060773480663,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"George Kirby","SEA",11.0514,8.86533,12.7277,3.66998,27.886,27.886,0,0,,165.998,675.964,149.221,72.37,67.69,20.5485,33.1724,0.444351,6.0351,159.366,8.64044,1.79853,4.80417,1.11409,0.235761,0.0490743,0.18668709322810173,0.234345,1.09877,0.281656,0.716179,,,3.53286,3.79595,3.20469,63.310001373291016,,,,,,,783.7000000000002,4.7210843373493985,758,4.566265060240964,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Jesús Luzardo","PHI",11.5388,8.76297,13.2757,3.78013,28.298,28.298,0,0,,170.137,708.415,149.206,77.07,71.46,20.7076,53.9961,0.477998,5.31053,189.191,10.0079,2.85632,3.50379,1.0954,0.267063,0.076221,0.19084153324365616,0.229863,1.19434,0.292567,0.724016,,,3.53914,3.76519,2.92983,69.83000183105469,,,,,,,813.3000000000001,4.784117647058824,778,4.576470588235294,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Joe Ryan","MIN",10.8213,9.53839,13.4803,3.8,28.291,28.291,0,0,,171.237,696.331,142.822,76.97,72.3,25.9269,40.2352,0.438966,7.45333,186.856,9.82092,2.11471,4.64409,1.36268,0.268344,0.0577817,0.21056200563907623,0.220186,1.06903,0.268194,0.722863,,,3.75652,3.74933,2.99579,65.29000091552734,,,,,,,806.8000000000002,4.718128654970761,750,4.385964912280702,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Spencer Schwellenbach","ATL",10.5957,7.34615,12.3463,3.65991,24.419,24.419,0,0,,152.438,623.229,140.189,66.27,61.99,17.2378,31.1677,0.588014,5.20888,148.199,8.74972,1.84015,4.75489,1.01772,0.237792,0.05001,0.18778197094798088,0.238882,1.1241,0.291756,0.713788,,,3.37669,3.66715,2.9289,79.16999816894531,,,,,,,739.7,4.866447368421053,727,4.782894736842105,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Dylan Cease","TOR",11.7171,9.10946,13.0888,3.77983,29.427,29.427,0,0,,172.722,718.921,140.413,77.52,72.54,22.9029,64.1938,0.595194,5.80407,207.231,10.7981,3.34494,3.22821,1.1934,0.288253,0.0892919,0.19896069169044495,0.216378,1.1846,0.280594,0.736552,,,3.67514,3.5944,3.01962,72.91000366210938,,,,,,,837.3000000000002,4.839884393063585,770,4.4508670520231215,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Hunter Greene","CIN",10.2317,10.0706,13.4778,3.97017,28.332,28.332,0,0,,170.698,706.269,140.089,80.18,75.3,26.0119,54.4178,0.462205,8.86869,200.544,10.5736,2.86916,3.68527,1.37147,0.283949,0.0770497,0.2068990170955658,0.217873,1.13948,0.273943,0.723174,,,3.8787,3.32152,2.67618,46.34000015258789,,,,,,,794.6000000000001,4.646783625730995,730,4.269005847953216,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Sonny Gray","BOS",11.1522,9.64577,13.8965,4.01006,28.991,28.991,0,0,,175.127,729.03,160.608,83.97,78.03,24.4667,47.8598,0.443591,6.2651,178.084,9.15194,2.45958,3.72095,1.25738,0.244275,0.0656486,0.17862625420093536,0.237971,1.19038,0.288218,0.714624,,,3.84476,3.2283,2.51514,117.70999908447266,,,,,,,775.1999999999999,4.429714285714286,757,4.325714285714286,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Ranger Suárez","BOS",11.0372,8.6122,13.0306,3.74011,27.222,27.222,0,0,,165.34,688.892,154.54,73.92,68.71,17.2574,46.6432,0.610737,5.30941,141.499,7.70227,2.53894,3.03365,0.939377,0.205401,0.0677076,0.13769374787807465,0.242629,1.21678,0.287092,0.718908,,,3.72305,3.19566,2.92275,166.77000427246094,,,,,,,734.9000000000001,4.453939393939394,730,4.424242424242424,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Framber Valdez",,12.3147,9.88694,12.4991,3.61285,27.374,26.749,0,0,,163.616,684.959,146.559,70.84,65.68,14.5236,56.9342,0.497452,7.58813,155.97,8.57943,3.13177,2.73949,0.7989,0.227708,0.0831205,0.1445869877934456,0.236219,1.24372,0.293449,0.724247,,,3.56562,3.17937,3.18147,93.70999908447266,,,,,,,763.9000000000001,4.657926829268293,742,4.524390243902439,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Freddy Peralta","NYM",11.2387,8.7666,12.3068,3.73012,28.424,28.424,0,0,,165.059,683.134,130.865,72.89,68.41,22.1428,60.9278,0.427858,7.51911,180.811,9.8589,3.32215,2.96763,1.20736,0.264679,0.0891887,0.17549020051956177,0.212897,1.16196,0.26406,0.739478,,,3.93227,3.15459,3.02964,62.34000015258789,,,,,,,764.8000000000001,4.635151515151516,694,4.206060606060606,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Jacob deGrom","TEX",10.1411,8.47475,11.9754,3.72027,26.047,26.047,0,0,,155.384,626.735,124.012,68.12,64.23,23.2614,40.4168,0.449303,4.18784,169.476,9.8162,2.34098,4.1932,1.34733,0.27041,0.0644879,0.2059224769473076,0.213032,1.05821,0.258738,0.730372,,,3.76108,3.08311,2.90869,47.060001373291016,,,,,,,747.6999999999999,4.823870967741935,682,4.4,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Spencer Strider","ATL",9.67931,8.48847,11.8071,4.17011,25.672,25.672,0,0,,151.593,639.624,135.742,75.03,70.24,20.6122,50.8247,0.512357,6.14873,177.221,10.5215,3.01743,3.48692,1.22373,0.277071,0.0794603,0.1976109892129898,0.232973,1.23071,0.299181,0.707228,,,3.69213,3.02707,1.9729,104.30999755859375,,,,,,,695.9,4.578289473684211,670,4.407894736842105,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Pablo López","MIN",9.54506,9.35942,12.4353,4.07001,26.531,26.531,0,0,,158.395,663.282,150.608,76.54,71.63,20.1878,40.7917,0.425817,6.74235,152.757,8.67966,2.31778,3.74481,1.14707,0.230305,0.0614997,0.16880526393651962,0.244593,1.20837,0.294532,0.704069,,,3.7635,3.01238,2.15007,139.1699981689453,,,,,,,692.6,4.383544303797469,692,4.379746835443038,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"Brandon Woodruff","MIL",9.89131,7.91905,11.2774,3.67028,25.014,25.014,0,0,,148.084,603.844,121.407,64.51,60.39,21.3488,40.0632,0.426852,5.63224,155.108,9.42687,2.43489,3.87158,1.2975,0.256867,0.066347,0.19052037596702576,0.217517,1.09039,0.262143,0.73688,,,3.84018,3.00107,2.76943,112.80000305175781,,,,,,,694.3000000000001,4.691216216216216,639,4.3175675675675675,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"MacKenzie Gore","TEX",9.67023,9.62895,11.3104,4.03,28.001,28.001,0,0,,156.685,661.968,136.769,75.08,70.16,19.7388,58.836,0.45996,5.73867,178.606,10.2592,3.37955,3.03566,1.1338,0.269811,0.0888805,0.1809307485818863,0.228944,1.2484,0.293275,0.717537,,,3.72943,2.98718,2.29376,190.05999755859375,,,,,,,722.5999999999999,4.602547770700636,688,4.382165605095541,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Zack Wheeler","PHI",8.74373,5.54393,9.39598,3.35988,19.574,19.574,0,0,,120.058,488.324,95.5105,47.96,44.82,14.4449,34.8614,0.30014,4.84889,139.72,10.4739,2.61334,4.00786,1.08285,0.286121,0.0713899,0.21473108977079391,0.212901,1.08591,0.275313,0.748185,,,3.36399,2.97948,2.76557,147.5399932861328,,,,,,,626.1999999999999,5.218333333333333,578,4.816666666666666,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Tanner Bibee","CLE",10.1887,10.6861,13.9344,4.0299,29.143,29.143,0,0,,175.761,733.54,159.786,84.47,78.7,23.8039,50.7105,0.524264,7.3561,156.978,8.03819,2.59668,3.09557,1.2189,0.214,0.0691312,0.14486894756555557,0.236555,1.19763,0.274883,0.711327,,,4.10062,2.95158,2.57972,171.30999755859375,,,,,,,731.2,4.154545454545455,708,4.0227272727272725,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Blake Snell","LAD",10.4705,6.39241,10.5007,3.81016,23.962,23.962,0,0,,139.624,584.86,115.124,63.46,59.11,16.4471,56.6852,0.470115,3.74813,165.689,10.6801,3.65387,2.92296,1.06016,0.283297,0.0969211,0.1863754466176033,0.219524,1.23052,0.288285,0.728236,,,3.59162,2.93094,2.45624,69.91000366210938,,,,,,,689.2,4.9228571428571435,641,4.578571428571428,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Nathan Eovaldi","TEX",10.2895,8.56977,12.8503,3.82012,25.952,25.952,0,0,,159.851,658.324,141.527,72.31,67.85,20.7997,42.2511,0.52584,6.19968,154.336,8.68948,2.37884,3.65282,1.17107,0.234437,0.0641799,0.17025752365589142,0.23206,1.14969,0.277702,0.720737,,,3.80499,2.88014,2.80827,150.42999267578125,,,,,,,720.5,4.503125,691,4.31875,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Matthew Boyd","CHC",10.2888,8.40993,11.847,3.89974,26.442,26.442,0,0,,155.272,644.118,137.375,72.12,67.28,20.6987,43.8629,0.418403,6.81034,140.104,8.12085,2.54242,3.19414,1.19975,0.217514,0.0680976,0.14941592514514923,0.231487,1.16723,0.269683,0.716656,,,4.04254,2.78313,2.47997,224.8000030517578,,,,,,,659.5,4.254838709677419,629,4.058064516129032,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Jack Flaherty","DET",9.642,9.72207,11.7917,4.09024,27.825,27.825,0,0,,158.712,666.832,142.396,77.19,72.13,23.1968,49.927,0.491083,7.34045,174.515,9.89612,2.83119,3.4954,1.31541,0.261707,0.0748719,0.1868351846933365,0.233603,1.21177,0.289422,0.720268,,,3.91851,2.77508,2.21419,214.94000244140625,,,,,,,703.5000000000002,4.424528301886794,675,4.245283018867925,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Eury Pérez","MIA",8.64369,9.67817,10.5672,3.88023,26.522,26.522,0,0,,148.097,611.009,121.209,68.35,63.85,21.4056,48.3382,0.45227,5.2154,159.828,9.71288,2.93756,3.30644,1.30084,0.26158,0.0791122,0.18246783316135406,0.217434,1.14484,0.265279,0.725016,,,3.94054,2.77372,2.44637,83.88999938964844,,,,,,,683.3000000000001,4.616891891891893,628,4.243243243243243,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Michael King","SDP",9.91,9.59311,11.638,4.02999,28.167,28.167,0,0,,159.142,671.767,142.858,76.35,71.26,20.7296,55.4335,0.674591,7.13924,157.59,8.91223,3.13494,2.84287,1.17233,0.23459,0.0825189,0.15207140147686005,0.234503,1.246,0.283443,0.720396,,,4.02757,2.74463,2.31837,134.22999572753906,,,,,,,676.5000000000002,4.254716981132077,652,4.10062893081761,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Kevin Gausman","TOR",11.0403,10.1997,15.1053,4.45998,29.357,29.357,0,0,,181.595,767.171,172.768,96.1,89.99,27.3629,55.6238,0.628263,4.47055,173.761,8.61175,2.75676,3.12387,1.35613,0.226496,0.0725051,0.15399114787578583,0.244342,1.2577,0.28739,0.695967,,,4.17304,2.73513,1.73349,115.19999694824219,,,,,,,732.8999999999999,4.026923076923076,727,3.9945054945054945,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Nick Pivetta","SDP",10.642,10.1089,13.6974,4.14018,29.148,29.148,0,0,,173.949,723.562,153.332,85.66,80.02,28.7338,51.0382,0.701278,5.2081,180.495,9.33867,2.64068,3.53646,1.48667,0.249453,0.0705374,0.1789153441786766,0.229773,1.17488,0.271995,0.723212,,,4.17733,2.71156,2.24355,87.2300033569336,,,,,,,725.1000000000001,4.1672413793103456,685,3.9367816091954024,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Luis Castillo","SEA",10.5902,10.0486,13.9765,4.20016,28.799,28.799,0,0,,174.229,728.553,160.404,87.11,81.31,25.5454,50.242,0.644896,6.39359,157.211,8.12089,2.59531,3.12907,1.31958,0.215785,0.0689613,0.14682329446077347,0.238726,1.20902,0.275693,0.706394,,,4.21174,2.69068,2.1408,163.88999938964844,,,,,,,697.8000000000002,4.010344827586208,678,3.896551724137931,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Kris Bubic","KCR",7.65885,8.62296,4.3763,3.86475,31.673,22.676,0,0.6683,,135.067,570.198,124.415,62.11,58,14.3196,45.0825,1.53982,4.88961,133.215,8.8766,3.00401,2.95492,0.954164,0.23363,0.0790646,0.15456492453813553,0.239156,1.25491,0.295406,0.718551,,,3.65073,2.6774,2.13387,221.02999877929688,,,,,,,624.4,4.625185185185185,613,4.54074074074074,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Chase Burns","CIN",7.77644,9.50026,6.03998,3.90549,28.385,23.964,0,0.6483,,130.593,541.301,111.831,60.49,56.67,18.7454,40.3237,0.752521,4.50977,152.291,10.4953,2.77896,3.77671,1.29186,0.281342,0.074494,0.20684801787137985,0.225253,1.1651,0.286037,0.72801,,,3.69878,2.64346,2.14155,113.62999725341797,,,,,,,617.5,4.713740458015267,581,4.435114503816794,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Drew Rasmussen","TBR",10.3668,10.8552,10.3345,3.98882,28.616,28.542,0,0,,153.158,636.729,143.248,72.68,67.88,19.3379,40.4283,0.52593,5.39122,131.464,7.72518,2.37568,3.25177,1.13635,0.206467,0.0634938,0.14297322928905487,0.242419,1.19926,0.281544,0.708773,,,3.95732,2.64088,2.24439,145.39999389648438,,,,,,,653.7,4.272549019607843,645,4.215686274509804,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Kyle Bradish","BAL",9.56444,7.48844,10.0615,3.77998,24.604,24.604,0,0,,139.239,581.885,120.616,62.31,58.48,17.0423,47.5807,0.416279,5.98942,147.642,9.54313,3.07548,3.10298,1.10156,0.25373,0.0817699,0.17196014523506165,0.228303,1.20797,0.284831,0.733604,,,3.75979,2.61437,2.4968,72.33999633789062,,,,,,,638.9000000000001,4.596402877697843,608,4.374100719424461,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Sandy Alcantara","MIA",9.73955,10.6463,14.1564,4.13025,28.204,28.204,0,0,,173.648,730.296,165.616,85.65,79.69,20.0248,51.7248,0.498405,6.78482,133.21,6.90416,2.68084,2.57537,1.03787,0.182406,0.0708271,0.11157887428998947,0.24653,1.25162,0.280765,0.69565,,,4.11085,2.6035,2.24357,152.22999572753906,,,,,,,699.0000000000001,4.017241379310345,699,4.017241379310345,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Mitch Keller","PIT",9.34943,11.5298,14.2169,4.76003,29.507,29.507,0,0,,175.65,759.421,182.579,99.29,92.9,22.5205,54.0361,0.460247,9.3988,148.727,7.6205,2.76871,2.75236,1.15391,0.195842,0.0711543,0.12468793988227844,0.262332,1.34709,0.305026,0.669597,,,4.19188,2.55294,1.06904,348.5400085449219,,,,,,,652.7,3.7085227272727277,690,3.9204545454545454,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Shohei Ohtani","LAD",8.42338,5.27369,6.59573,3.48,20.994,20.994,0,0,,108,446.104,85.9279,44.66,41.76,12.7286,38.5368,0.279378,4.65701,128.026,10.6688,3.2114,3.32217,1.06072,0.286986,0.0863852,0.20060086250305176,0.213268,1.15245,0.27922,0.748324,,,3.49627,2.46602,2.28225,1.090000033378601,,,,,,,539.7,4.997222222222223,495,4.583333333333333,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Trevor Rogers","BAL",10.2688,8.84585,12.6402,4.23999,26.911,26.911,0,0,,160.196,680.26,151.63,80.75,75.47,20.4059,54.4052,0.68931,5.57614,142.621,8.0126,3.05655,2.62145,1.14643,0.209656,0.0799771,0.1296791061758995,0.244455,1.28615,0.286985,0.705964,,,4.13378,2.46462,1.86636,169.1699981689453,,,,,,,648.8,4.055,646,4.0375,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"David Peterson","NYM",9.97806,9.30858,12.4322,4.30017,27.421,27.421,0,0,,160.382,693.587,162.138,82.06,76.63,16.5917,59.3627,0.542558,7.26215,139.019,7.80118,3.3312,2.34185,0.93106,0.200434,0.085588,0.11484640091657639,0.258608,1.38108,0.308784,0.703278,,,3.99265,2.44239,1.76476,368.8299865722656,,,,,,,633.7,3.9606250000000003,659,4.11875,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Emmet Sheehan","LAD",8.08839,6.60107,2.81335,3.8031,33.001,21.521,0,0.781,,130.441,541.384,105.011,58.95,55.12,18.2615,46.4292,1.20363,5.55369,152.253,10.505,3.20346,3.27926,1.25999,0.281229,0.0857601,0.19546929746866226,0.214571,1.16099,0.272039,0.734784,,,3.81623,2.44166,2.10449,123.91000366210938,,,,,,,619.6,4.766153846153847,568,4.369230769230769,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Quinn Priester","MIL",10.2363,9.3741,12.3033,4.00994,27.89,27.89,0,0,,162.227,680.774,154.824,77.5,72.28,19.2443,46.4456,0.442675,6.67091,126.82,7.03568,2.5767,2.7305,1.06763,0.186287,0.0682246,0.11806268990039825,0.24667,1.24067,0.281523,0.709983,,,4.09605,2.42835,2.30313,284.260009765625,,,,,,,657.0999999999999,4.056172839506172,658,4.061728395061729,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Aaron Nola","PHI",10.2551,9.34707,13.3883,4.36024,27.396,27.396,0,0,,165.686,697.398,157.779,86.07,80.27,25.8439,48.3309,0.434807,5.43977,158.849,8.6286,2.62531,3.28669,1.40383,0.227773,0.0693017,0.1584717184305191,0.24514,1.24398,0.287481,0.706414,,,4.21902,2.41049,1.73752,200.33999633789062,,,,,,,656.8000000000002,3.9566265060240973,651,3.9216867469879517,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Tyler Glasnow","LAD",9.61036,6.23539,9.85297,3.9802,22.653,22.653,0,0,,131.036,545.322,109.467,61.74,57.95,17.8789,47.1708,0.329951,3.73869,147.802,10.1516,3.23985,3.13334,1.22799,0.271037,0.0865007,0.18453584611415863,0.221408,1.19538,0.27861,0.721067,,,3.81854,2.36281,1.97464,118.56999969482422,,,,,,,607.6000000000001,4.638167938931299,564,4.305343511450381,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Nolan McLean","NYM",9.70195,8.09597,11.0516,3.91983,25.349,25.349,0,0,,146.991,620.462,132.532,68.63,64.02,16.787,52.4276,0.417593,7.72194,135.583,8.30151,3.21005,2.5861,1.02784,0.21852,0.0844976,0.13402188569307327,0.236532,1.2583,0.283728,0.720495,,,4.00263,2.36093,2.27621,97.91000366210938,,,,,,,624.8999999999999,4.2510204081632645,606,4.122448979591836,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Nick Lodolo","CIN",8.43785,9.60905,10.8714,4.18974,26.032,26.032,0,0,,147.188,619.99,137.528,73.58,68.52,20.7804,40.8222,0.475733,11.0266,145.86,8.91877,2.49613,3.57305,1.27065,0.235261,0.0658434,0.16941789537668228,0.242067,1.21172,0.290779,0.701943,,,4.04535,2.35013,1.75745,127.2300033569336,,,,,,,606.7,4.127210884353742,598,4.068027210884353,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Merrill Kelly","ARI",10.1232,10.1991,14.178,4.4802,28.303,28.303,0,0,,172.74,730.877,167.764,91.77,85.99,25.2613,51.3517,0.539924,4.83414,146.569,7.63647,2.6755,2.85423,1.31615,0.200539,0.0702604,0.13027863204479218,0.248653,1.26847,0.283384,0.693039,,,4.31504,2.33834,1.57321,228.66000366210938,,,,,,,661.9000000000001,3.826011560693642,666,3.8497109826589595,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Braxton Ashcraft","PIT",6.38685,8.81006,2.95933,4.12247,36.816,21.453,0,0.6588,,131.841,558.985,127.199,64.5,60.39,14.0508,40.5322,1.44157,5.53762,119.039,8.12607,2.76689,2.9369,0.959167,0.212955,0.0725103,0.1404450610280037,0.247993,1.27222,0.297895,0.697225,,,3.76311,2.33738,1.65518,292.69000244140625,,,,,,,575.4000000000001,4.359090909090909,579,4.386363636363637,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Trey Yesavage","TOR",8.90915,8.40462,6.71221,3.89569,28.482,23.934,0,0.6499,,134.849,562.429,111.302,62.3,58.37,19.0675,49.6977,0.771671,5.51581,151.036,10.0804,3.31689,3.0391,1.27259,0.268543,0.0883626,0.18018031865358353,0.219437,1.19393,0.273602,0.734891,,,3.96158,2.29204,2.1895,151.69000244140625,,,,,,,614.6999999999999,4.553333333333333,566,4.192592592592592,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Shane Baz","BAL",10.2859,8.93365,12.091,4.18006,27.462,27.462,0,0,,158.962,671.676,141.2,78.85,73.83,22.6962,57.3161,0.420758,7.83695,153.614,8.6972,3.24508,2.68012,1.285,0.228702,0.085333,0.1433693766593933,0.232802,1.24883,0.275453,0.717674,,,4.28813,2.28116,2.00756,188.74000549316406,,,,,,,640.1000000000001,4.025786163522014,609,3.830188679245283,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
