Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Tarik Skubal,DET,12.334092019706489,7.929172724701524,19.952072583577372,2.81086,28.266106007892606,28.266106007892606,0.0,0.0,,176.45558333333332,704.1316668677362,141.40649519935926,60.49476675176666,55.11016188884439,17.97883338948264,38.45895216591995,0.3217919505836024,6.288590265687183,214.00268858575492,10.9151,1.96158,5.56444,0.917,0.303924,0.054619,0.2493051365017891,0.214452,1.01932,0.288785,0.771651,0.423339,,2.79489,5.174543529492987,5.119822114893333,6.110000133514404,,,,,,,1014.9298688458939,5.745,946.0312354516557,5.355,4.1,3.68,3.41,3.19,2.99,2.81,2.63,2.43,2.18,3.57,3.38,3.26,3.16,3.06,2.97,2.88,2.77,2.63,Tarik Skubal,22267,669373.0
Paul Skenes,PIT,11.911635093410728,8.222528469290966,18.932525097998784,2.91724,28.479063005845905,28.479063005845905,0.0,0.0,,172.63830000000002,698.9385041137838,140.67233171737584,61.54619205900548,55.958421903114726,15.575733540328486,45.899349858234274,0.4472992833355673,6.380645069387882,210.9310701235166,10.9963,2.39284,4.59552,0.812,0.301788,0.0656701,0.2361180335283279,0.217538,1.08071,0.297742,0.758808,0.444132,,2.77289,5.070020790444475,5.1074262597612154,9.630000114440918,,,,,,,979.3237791135261,5.6721649484536085,919.3397526574631,5.324742268041237,4.28,3.84,3.55,3.31,3.11,2.92,2.73,2.52,2.26,3.75,3.54,3.4,3.29,3.18,3.08,2.98,2.86,2.7,Paul Skenes,33677,694973.0
Garrett Crochet,BOS,10.77926870131273,7.122449254362085,16.487565684149576,3.00928,25.407261068332858,25.407261068332858,0.0,0.0,,153.12241666666665,614.2102146271378,124.93703039589329,56.0577074465704,51.198727562633415,15.499382023973105,39.47835803181146,0.391271820452326,4.768704709453562,189.61438935296812,11.1448,2.3204,4.80299,0.911,0.308712,0.064275,0.2444370090961456,0.219202,1.07375,0.299952,0.759252,0.455553,,2.84129,4.43844207464157,4.2730805039321424,10.229999542236328,,,,,,,860.6709686897756,5.616580310880829,805.8865620111828,5.259067357512953,4.38,3.93,3.64,3.4,3.2,3.0,2.81,2.6,2.33,3.83,3.62,3.49,3.37,3.27,3.17,3.07,2.95,2.8,Garrett Crochet,27463,676979.0
Cristopher Sánchez,PHI,12.14667219459241,8.387958952184999,18.92750119386029,3.16293,28.74526772866123,28.74526772866123,0.0,0.0,,177.91075,730.0399713463432,164.54689537502207,69.62103843881751,62.52437081038096,15.853823613011537,45.46908483527303,0.44528216290929284,6.000215322511423,172.27308436671632,8.71482,2.30015,3.7888,0.802,0.235978,0.062283,0.1736949533224105,0.242491,1.18046,0.303181,0.747495,0.544945,,3.22485,4.220847318522632,4.523921252240539,27.770000457763672,,,,,,,878.5272449572088,4.9393939393939394,867.7477695589608,4.878787878787879,4.61,4.17,3.87,3.64,3.43,3.23,3.04,2.82,2.55,4.03,3.84,3.71,3.6,3.5,3.4,3.3,3.19,3.04,Cristopher Sanchez,20778,650911.0
Cole Ragans,KCR,11.039998554162937,7.9288846983261445,16.42208756789018,3.22759,27.181232033856922,27.181232033856922,0.0,0.0,,160.34503333333333,661.762328794661,129.35880167114294,62.56968607349231,57.50312679376577,16.622404672282357,57.96052839043976,0.5565814008030167,5.2445049997287105,196.1905161132362,11.012,3.25326,3.3849,0.933,0.296467,0.0875851,0.2088820412755012,0.216118,1.16823,0.292257,0.760447,0.399122,,3.21824,3.9604154999728713,4.047300364097556,48.88999938964844,,,,,,,844.5197607227151,5.267441860465116,784.8627356826998,4.895348837209302,4.7,4.21,3.88,3.63,3.4,3.19,2.98,2.75,2.46,4.09,3.87,3.72,3.6,3.48,3.38,3.26,3.13,2.97,Cole Ragans,21846,666142.0
Chris Sale,ATL,10.626570841467155,6.624523250462318,15.65672000311508,3.19214,24.314226926157772,24.314226926157772,0.0,0.0,,148.79441666666668,605.3474408119976,123.4286921272535,57.37654318939686,52.7746740379842,15.970580121933132,39.0775712492954,0.46191733942504526,7.600712092592044,181.39613989477954,10.972,2.36365,4.64196,0.966,0.299657,0.064554,0.235103003680706,0.220934,1.09215,0.29742,0.750137,0.416999,,3.03338,3.6646943139258914,3.8118863223909973,35.20000076293945,,,,,,,808.8850657133534,5.4213017751479295,761.0335370496732,5.100591715976331,4.65,4.16,3.84,3.58,3.36,3.15,2.94,2.72,2.43,4.03,3.82,3.67,3.55,3.44,3.34,3.23,3.11,2.94,Chris Sale,10603,519242.0
Jacob deGrom,TEX,7.793022117256017,6.1868443882904165,11.762683600576667,3.47434,19.851711345160385,19.851711345160385,0.0,0.0,,118.99929999999999,486.307018813824,102.87216728204717,49.518786841936645,45.93819439269552,15.919493075968122,27.075596607664888,0.29906916302911374,3.629813256177165,137.85025634936525,10.4257,2.04775,5.09132,1.204,0.283464,0.0556759,0.2277880497276783,0.225794,1.09201,0.288084,0.747061,0.378991,,3.33151,2.7763054019062112,2.3772288178687275,46.5099983215332,,,,,,,604.8781046013374,5.0771428571428565,575.263926154339,4.828571428571428,4.98,4.47,4.13,3.87,3.63,3.41,3.2,2.96,2.65,4.38,4.14,3.97,3.84,3.71,3.6,3.47,3.33,3.15,Jacob deGrom,10954,594798.0
Logan Webb,SFG,12.4742,10.5164,20.7265,3.32235,32.0,32.0,0.0,0.0,,199.392,830.798,193.719,81.8859,73.6054,16.8154,47.1653,0.7552,6.0499,186.931,8.43758,2.12891,3.96332,0.759,0.225002,0.0567711,0.1682310439646244,0.24913,1.2081,0.308283,0.731556,0.546891,,3.15712,4.06519,3.93109,56.2599983215332,,,,,,,974.1000000000004,4.894974874371861,989.0,4.969849246231155,4.8,4.35,4.05,3.82,3.61,3.41,3.21,2.99,2.71,4.19,4.01,3.88,3.77,3.68,3.58,3.48,3.37,3.22,Logan Webb,17995,657277.0
Sonny Gray,BOS,10.60570832622948,9.197799257302817,15.67191668546017,3.68076,28.33122459568696,28.33122459568696,0.0,0.0,,166.92871666666667,696.6977646546131,157.38372644388326,74.23121407848424,68.26941502621901,19.53068838372198,43.90446982966378,0.4612338091260148,5.20777243794468,174.731308963536,9.42066,2.36712,3.9798,1.053,0.250799,0.063018,0.1877810731530189,0.243032,1.20583,0.304094,0.730442,0.450969,,3.44529,3.564708682217946,3.190797266769411,117.30999755859376,,,,,,,786.5182396690875,4.720994475138122,782.3762477691331,4.696132596685083,5.2,4.71,4.39,4.13,3.9,3.69,3.47,3.23,2.93,4.55,4.34,4.2,4.09,3.98,3.88,3.77,3.65,3.48,Sonny Gray,12768,543243.0
Dylan Cease,TOR,12.313963836956853,9.744912232392243,17.310820543014326,3.60556,31.89758714393648,31.89758714393648,0.0,0.0,,184.26538333333332,775.202076361097,156.82747759195843,79.80517135517364,73.82008752741308,22.378051300708112,67.3743826053021,1.1752267263344098,5.869853794203086,215.3495820050994,10.5182,3.29074,3.19631,1.093,0.277798,0.086912,0.1908859685063362,0.223414,1.21673,0.289617,0.748663,0.382153,,3.56901,3.7868416737442088,3.256065823669106,73.56999969482422,,,,,,,897.3189983428632,4.865945945945946,846.2828589125647,4.589189189189189,5.07,4.59,4.28,4.02,3.8,3.59,3.38,3.14,2.85,4.43,4.23,4.09,3.98,3.88,3.78,3.67,3.55,3.4,Dylan Cease,18525,656302.0
Framber Valdez,,12.026742031088048,9.868284646819061,19.07550257759756,3.47559,30.59794514244895,30.59794514244895,0.0,0.0,,189.25793333333334,790.5503010498082,179.34889118973587,80.93653532821386,73.08693967427236,16.002784954618036,62.353104967819434,0.41980221681793994,7.79879789576155,177.454164632182,8.43869,2.96515,2.84595,0.761,0.224469,0.078873,0.1455960050225258,0.248958,1.27711,0.309989,0.733091,0.559,,3.4711,3.6976195162688748,3.7934592788154475,94.37000274658205,,,,,,,880.9583815866881,4.66421052631579,881.7536498165114,4.668421052631579,5.0,4.53,4.22,3.97,3.75,3.55,3.34,3.11,2.82,4.37,4.17,4.04,3.93,3.83,3.73,3.63,3.51,3.36,Framber Valdez,17295,664285.0
Max Fried,NYY,11.238768617988324,8.023664788633509,17.1374140828468,3.33384,27.03037225630035,27.03037225630035,0.0,0.0,,166.3571,694.8913301234203,155.9743809881014,68.20303878981599,61.623013668243296,16.56176726627744,47.670933121720495,0.5544826849456803,6.52917851489173,157.16167999039243,8.50252,2.57902,3.2968,0.896,0.226167,0.068602,0.1575649082660675,0.243448,1.22415,0.298549,0.750544,0.506053,,3.51733,3.2015183888478314,3.2470080991427097,58.20000076293945,,,,,,,770.2514459389552,4.640740740740742,766.6509090237233,4.619047619047619,4.83,4.36,4.05,3.81,3.59,3.39,3.19,2.96,2.68,4.21,4.02,3.88,3.77,3.67,3.57,3.47,3.35,3.2,Max Fried,13743,608331.0
Hunter Brown,HOU,11.482210078620449,9.300824267367448,16.936538103951293,3.63134,29.531604182955437,29.531604182955437,0.0,0.0,,176.70606666666666,738.7391231170185,158.3097385768685,77.80368806131092,71.2979082808111,20.026706744382185,58.4660520811977,0.5245265759201343,6.882840223771465,191.87195579337157,9.77241,2.97779,3.28177,1.02,0.259729,0.079143,0.1805860623717308,0.235094,1.22676,0.299645,0.736322,0.472851,,3.54627,3.4410843074197146,3.1539810833876296,38.13999938964844,,,,,,,835.0017907870734,4.729891304347827,808.8090424376684,4.581521739130435,5.16,4.67,4.35,4.09,3.86,3.65,3.43,3.2,2.89,4.52,4.31,4.17,4.05,3.94,3.83,3.73,3.6,3.44,Hunter Brown,25880,686613.0
Hunter Greene,CIN,9.895287741292016,9.61816425983955,14.898266333072202,3.93723,27.69435311398355,27.69435311398355,0.0,0.0,,165.38873333333333,692.2931459854783,141.00006746238992,77.11860622978051,72.35271217489229,25.35967775790283,55.25266379161771,0.3697079173013593,9.065626824904614,197.97683519932977,10.7733,3.00669,3.58311,1.38,0.285972,0.0798111,0.2061610668897628,0.224532,1.18662,0.285788,0.741118,0.336922,,3.90107,3.2136606531604066,3.0614676762523394,46.65999984741211,,,,,,,752.1923067995534,4.543478260869566,704.505473952213,4.255434782608695,5.44,4.93,4.6,4.33,4.09,3.87,3.65,3.4,3.08,4.8,4.58,4.42,4.29,4.17,4.06,3.94,3.8,3.62,Hunter Greene,22182,668881.0
Jesús Luzardo,PHI,10.475717516922227,8.424369893631717,15.232358481143804,3.57974,27.090779527559057,27.090779527559057,0.0,0.0,,159.28375,661.7516995648571,139.8942154648432,68.61043564442603,63.35493003315376,20.54762575355712,50.55915745337754,0.6306219470921398,4.925452254455035,174.35618662798728,9.85166,2.85674,3.44856,1.161,0.263477,0.076402,0.187075138092041,0.230748,1.19569,0.290126,0.753575,0.404959,,3.66789,3.0959092883685595,3.4019083565409587,70.0,,,,,,,748.2089563475619,4.6966850828729285,715.5556775797762,4.49171270718232,5.07,4.58,4.26,4.0,3.77,3.56,3.34,3.11,2.81,4.44,4.23,4.08,3.96,3.85,3.75,3.64,3.51,3.34,Jesus Luzardo,19959,666200.0
Yoshinobu Yamamoto,LAD,9.462594755614267,6.039250929753671,13.061431174139404,3.44258,22.13512409666641,22.13512409666641,0.0,0.0,,131.8782,546.3071599968918,118.74913372445411,55.37009063097366,50.444683928044135,14.184242175771233,40.242629143290074,0.3479962603931929,4.446410132488927,138.67586928277257,9.4639,2.74634,3.446,0.968,0.253843,0.073663,0.180179938673973,0.236733,1.20559,0.299822,0.744763,0.493667,,3.44686,2.947327640570363,2.820972973851892,24.739999771118164,,,,,,,629.4675914989512,4.786363636363638,612.3026225813971,4.6558441558441555,5.03,4.51,4.17,3.9,3.66,3.44,3.22,2.98,2.67,4.32,4.12,3.98,3.86,3.76,3.65,3.55,3.43,3.26,Yoshinobu Yamamoto,33825,808967.0
Nathan Eovaldi,TEX,10.033276253559213,8.498136077407995,15.212434216763011,3.5926,26.313594836920714,26.313594836920714,0.0,0.0,,157.50888333333333,652.209880587368,147.05112439763118,68.5797614243919,62.873970609788,18.288489843652425,40.133105014236854,0.6228272687394608,6.380595554626166,154.54905510750686,8.83088,2.29319,3.85091,1.045,0.236962,0.061534,0.1754278354346752,0.242781,1.18841,0.297471,0.734028,0.46048,,3.56809,3.0622039917472086,2.8498002210779902,151.22999572753906,,,,,,,734.7232138621689,4.652571428571429,725.518869989172,4.594285714285714,5.14,4.64,4.31,4.05,3.81,3.59,3.37,3.13,2.83,4.49,4.28,4.13,4.01,3.89,3.79,3.67,3.55,3.38,Nathan Eovaldi,9132,543135.0
Bryan Woo,SEA,10.174289184243573,8.878467567723417,15.986350205797175,3.5892,26.79912862964197,26.79912862964197,0.0,0.0,,163.38675,670.7168667239038,147.322347332069,70.44142585573695,65.1585638773418,21.91197253491889,36.867310013967554,0.5553281935723622,6.308766121248623,164.02490425049336,9.03514,2.0308,4.44905,1.207,0.244551,0.054967,0.189583983272314,0.234761,1.12732,0.283988,0.740968,0.394619,,3.66354,2.7548415516671367,2.4550765484891977,40.13999938964844,,,,,,,755.0654491401625,4.6235897435897435,731.11372792742,4.476923076923077,5.05,4.57,4.26,4.01,3.78,3.57,3.36,3.13,2.83,4.45,4.24,4.09,3.97,3.86,3.75,3.63,3.51,3.34,Bryan Woo,30279,693433.0
Joe Ryan,MIN,10.152449224537037,9.287260349151234,15.003513730709876,3.83826,27.714937499999998,27.714937499999998,0.0,0.0,,164.23666666666668,678.3839237075617,147.50980846836418,74.70458755208332,70.04256629243827,23.942056296296297,39.88764979552469,0.3269526234567901,7.781092260802469,179.46847696759258,9.83468,2.1858,4.49935,1.312,0.264553,0.058798,0.2057549357414245,0.233877,1.14102,0.289179,0.732349,0.33551,,3.71549,3.1035787692901233,2.715493608796296,66.0,,,,,,,758.1689178240741,4.6109826589595375,729.9407407407407,4.4393063583815024,5.34,4.83,4.49,4.23,3.99,3.77,3.54,3.29,2.98,4.66,4.45,4.3,4.18,4.07,3.96,3.85,3.72,3.55,Joe Ryan,21390,657746.0
Ranger Suárez,BOS,10.019333090540162,8.952917541864913,14.833429584965948,3.72835,27.15629848866499,27.15629848866499,0.0,0.0,,159.71926666666667,673.3514102007339,158.23479685216284,72.47481508485711,66.1653527302376,17.018971467448768,45.77037654223808,0.7562041965979415,5.277038743352925,142.81828912989397,8.04768,2.57911,3.12033,0.959,0.212101,0.067974,0.144127108156681,0.254272,1.27727,0.305353,0.729999,0.490334,,3.69081,3.0334684329267345,2.968613678922941,167.6300048828125,,,,,,,698.8369816836147,4.362790697674418,714.2963285598781,4.459302325581396,5.33,4.82,4.48,4.22,3.98,3.76,3.53,3.29,2.97,4.64,4.43,4.29,4.17,4.06,3.96,3.85,3.72,3.55,Ranger Suarez,17277,624133.0
Logan Gilbert,SEA,11.0139,9.0465,16.1888,3.3926,29.16,29.16,0.0,0.0,,166.486,677.875,144.089,67.9815,62.7579,20.9773,38.6924,0.928,5.8907,182.005,9.83891,2.09165,4.70389,1.134,0.268493,0.057079,0.2114142142236232,0.227523,1.09787,0.286099,0.748304,0.398605,,3.39008,3.166,2.89902,37.400001525878906,,,,,,,824.7000000000002,4.968072289156628,786.0,4.734939759036145,4.87,4.38,4.05,3.79,3.57,3.36,3.14,2.91,2.62,4.2,4.0,3.87,3.76,3.65,3.55,3.45,3.34,3.18,Logan Gilbert,22250,669302.0
George Kirby,SEA,11.4745,9.8559,17.1252,3.50092,30.78,30.78,0.0,0.0,,178.218,732.203,165.305,75.4402,69.3253,22.0991,33.7326,0.4767,7.2451,174.001,8.78706,1.70349,5.15826,1.116,0.237641,0.04607,0.1915710382163524,0.239147,1.11682,0.289231,0.735265,0.42394,,3.48425,3.16073,2.86179,64.29000091552734,,,,,,,842.5999999999999,4.7337078651685385,829.0,4.657303370786517,4.99,4.51,4.19,3.93,3.71,3.5,3.28,3.05,2.75,4.35,4.15,4.01,3.89,3.79,3.69,3.58,3.46,3.3,George Kirby,25436,669923.0
Kyle Bradish,BAL,9.238616837735872,7.476557683112099,12.740636773454362,3.70236,24.24658195180311,24.24658195180311,0.0,0.0,,139.08505,583.409386953164,128.22867374554522,62.21757448508327,57.21577051323926,16.612870496781177,43.41617263696614,0.3529576871633212,6.223201326300664,146.6997445280009,9.49277,2.80941,3.37892,1.075,0.251453,0.074418,0.17703478038311,0.240231,1.2341,0.301291,0.737446,0.452588,,3.64911,2.751916618466612,2.2411800659589685,71.83000183105469,,,,,,,635.5703526146211,4.568987341772152,624.2130211992885,4.487341772151899,5.35,4.8,4.44,4.16,3.91,3.67,3.43,3.18,2.85,4.69,4.44,4.26,4.12,3.99,3.87,3.74,3.6,3.4,Kyle Bradish,24586,680694.0
Pablo López,MIN,10.595,9.8314,15.7434,3.8251,29.16,29.16,0.0,0.0,,172.279,718.427,163.924,79.0949,73.2204,21.7646,44.5741,0.7551,7.5018,171.455,8.95695,2.32859,3.84651,1.137,0.238653,0.062044,0.1766088940203189,0.246002,1.21024,0.300465,0.726871,0.421317,,3.69387,3.06661,2.79179,138.94000244140625,,,,,,,758.7999999999998,4.411627906976744,757.0,4.401162790697675,5.39,4.88,4.54,4.27,4.03,3.8,3.57,3.33,3.01,4.72,4.5,4.35,4.22,4.11,4.0,3.88,3.75,3.58,Pablo Lopez,17085,641154.0
Michael King,SDP,10.211894407804404,9.449242623821336,14.582076408972638,3.79555,28.53686106369905,28.53686106369905,0.0,0.0,,162.95493333333334,687.8625861829878,146.64590399702632,74.28808755300668,68.72247252209401,21.31086057213081,56.282329515183235,0.8831778378583404,6.759657375420071,168.97381903916616,9.33246,3.10848,3.00226,1.177,0.245651,0.0818221,0.1638290137052536,0.2347,1.2453,0.288434,0.743185,0.401975,,3.92197,2.8392415223746994,2.5949537536393494,135.08999633789062,,,,,,,712.6798277993977,4.367613636363637,686.9985070890511,4.2102272727272725,5.37,4.85,4.51,4.24,4.0,3.77,3.54,3.29,2.97,4.73,4.49,4.33,4.2,4.08,3.96,3.83,3.69,3.51,Michael King,19853,650633.0
Brandon Woodruff,MIL,7.871167605121845,7.3397674951585605,11.776329537482207,3.84094,21.649051817143274,21.649051817143274,0.0,0.0,,128.67665,533.2631547275049,115.46475407077969,58.84847448528019,54.91540618619839,18.715267275140356,35.069027049776714,0.2970652389868716,5.114490229945446,135.47794253166026,9.47574,2.45283,3.86319,1.309,0.254055,0.0657631,0.1882919445633888,0.234171,1.16987,0.285493,0.737422,0.363943,,3.85705,2.3827713658509015,2.181452478037888,112.5999984741211,,,,,,,569.2898811174714,4.4158536585365855,547.1220067077603,4.2439024390243905,5.45,4.9,4.54,4.25,4.0,3.76,3.52,3.26,2.93,4.8,4.54,4.36,4.22,4.08,3.95,3.82,3.67,3.47,Brandon Woodruff,16162,605540.0
Blake Snell,LAD,10.412316760619294,6.881010019849146,13.960465369855763,3.53166,24.94521317983327,24.94521317983327,0.0,0.0,,145.456,611.9305240703983,118.71207526796348,62.09462168585418,57.07786214635438,16.79211277491068,63.64936674341671,0.5794565144898769,3.9940250469763137,178.08495477041157,11.0189,3.93827,2.7979,1.039,0.291021,0.104014,0.1870070174336433,0.218106,1.25373,0.291692,0.757098,0.429979,,3.5824,2.913219791980945,2.97978848008469,69.51000213623047,,,,,,,720.3507741167132,4.956953642384107,667.9003837501655,4.596026490066225,5.13,4.6,4.25,3.97,3.72,3.49,3.26,3.01,2.7,4.43,4.21,4.06,3.93,3.82,3.7,3.59,3.46,3.29,Blake Snell,13543,605483.0
Zack Wheeler,PHI,8.2741385,5.73133275,12.3427035,3.20651,19.954349999999998,19.954349999999998,0.0,0.0,,119.1926575,483.93372999999997,99.69216,46.2275775,42.46590775,13.7336335,30.121972500000002,0.37795775,5.28506025,137.0719825,10.35,2.27445,4.55056,1.037,0.283245,0.062244,0.2210007831454277,0.222267,1.08911,0.288723,0.755845,0.415958,,3.2242,2.86491785,3.1039531499999997,148.0,,,,,,,628.3820000000001,5.2634920634920634,591.24,4.9523809523809526,4.8,4.24,3.89,3.6,3.36,3.13,2.9,2.66,2.35,4.0,3.81,3.68,3.57,3.47,3.37,3.27,3.16,3.01,Zack Wheeler,10310,554430.0
José Soriano,LAA,8.623873356517914,8.488324832151541,13.15928843721266,3.67342,24.7167273696502,24.7167273696502,0.0,0.0,,142.35245,609.6455485894637,135.867320362661,64.33985765793437,58.102136198067384,12.005038147377208,60.57798460047498,0.5578528428751135,6.929838006972297,132.29712640926707,8.36429,3.82995,2.18392,0.759,0.217007,0.0993659,0.1176409944891929,0.250613,1.37999,0.31134,0.735397,0.571798,,3.79543,2.4172043933170873,2.5078484539241734,339.2300109863281,,,,,,,613.4213137646454,4.315819209039548,616.7136653635918,4.338983050847458,5.32,4.81,4.47,4.2,3.96,3.74,3.51,3.27,2.95,4.68,4.45,4.29,4.16,4.04,3.93,3.81,3.67,3.49,Jose Soriano,22100,667755.0
Spencer Schwellenbach,ATL,10.063845433028742,7.6535222031927175,14.597028826340516,3.64918,25.05295204924672,25.05295204924672,0.0,0.0,,151.61948333333333,626.7859254011397,144.83590078317965,66.88155728441062,61.476341943589475,18.27855740089758,34.82360334845294,0.8267292237601823,5.740710210674523,147.94250322501617,8.78175,2.0671,4.24835,1.085,0.236034,0.055559,0.1804749816656112,0.247066,1.18493,0.301326,0.731994,0.453458,,3.55348,2.7117864752826426,2.8971546684226213,78.69000244140625,,,,,,,700.8276782403658,4.613173652694611,699.5541076932001,4.604790419161676,5.25,4.72,4.38,4.1,3.86,3.63,3.4,3.15,2.83,4.61,4.37,4.2,4.06,3.94,3.82,3.69,3.55,3.37,Spencer Schwellenbach,31846,680885.0
Aaron Nola,PHI,11.0714,10.4254,15.8521,3.99505,30.78,30.78,0.0,0.0,,180.677,758.511,174.803,86.5651,80.2016,26.5596,46.7493,0.5992,5.8678,175.202,8.72724,2.3287,3.74768,1.323,0.230981,0.061633,0.1693479754030704,0.247634,1.22623,0.294057,0.732159,0.422958,,3.98041,2.96176,2.9152,200.42999267578125,,,,,,,743.3000000000002,4.106629834254145,745.0,4.116022099447513,5.56,5.05,4.72,4.45,4.21,3.99,3.76,3.51,3.19,4.89,4.67,4.52,4.4,4.29,4.18,4.07,3.94,3.77,Aaron Nola,16149,605400.0
Shane McClanahan,TBR,8.410513174784596,7.386993798136099,12.666017294707224,3.57044,22.674374010902053,22.674374010902053,0.0,0.0,,132.66375,548.6489353261825,120.16765054510283,57.28284025584666,52.629648144012656,16.65661381044487,38.82897904694918,0.43781136979075075,3.831782587480217,143.402818744505,9.72856,2.63419,3.69319,1.13,0.261374,0.070772,0.1906021237373352,0.237491,1.1985,0.299227,0.749674,0.455863,,3.57017,2.6938462667487246,2.5468360764023203,243.7400054931641,,,,,,,619.5796026024265,4.676056338028169,602.7837700017583,4.549295774647887,5.26,4.68,4.31,4.01,3.75,3.51,3.27,3.01,2.68,4.56,4.31,4.13,3.98,3.85,3.73,3.59,3.45,3.25,Shane McClanahan,21483,663556.0
Tyler Glasnow,LAD,9.602990884157343,6.581499059906171,12.517983446409238,3.6043,23.59099422591122,23.59099422591122,0.0,0.0,,134.5075,557.6600371706965,114.11148363406711,58.47809431252255,53.86726846986647,15.812082315048716,49.38410582641645,0.3100808047636232,3.832808444604835,156.5878939372068,10.4774,3.30433,3.17082,1.058,0.280795,0.0885559,0.1922389790415763,0.226213,1.21551,0.296044,0.742915,0.447895,,3.52197,2.7968337183327314,2.744836448754962,117.83000183105467,,,,,,,662.1011548177555,4.906474820143886,625.2098881270299,4.633093525179856,5.27,4.7,4.33,4.04,3.78,3.54,3.31,3.05,2.72,4.52,4.29,4.13,4.0,3.89,3.77,3.65,3.52,3.34,Tyler Glasnow,14374,607192.0
Drew Rasmussen,TBR,7.567899922087137,7.6224959925361935,10.532546302686699,3.92191,22.31695947439519,22.31695947439519,0.0,0.0,,123.98528333333333,520.7290544025544,123.15800423130979,58.71912508671388,54.02893836000928,15.580833948312799,32.45602254424387,0.4400312769659012,4.399660226984323,113.4177172404383,8.2329,2.35595,3.49451,1.131,0.217806,0.062328,0.1554780006408691,0.254525,1.2551,0.303141,0.724172,0.46686,,3.83104,2.0624191271507906,1.7974650498041946,145.69000244140625,,,,,,,525.0068341588551,4.234502923976609,537.2601354946989,4.333333333333333,5.57,5.04,4.68,4.4,4.15,3.92,3.68,3.42,3.09,4.92,4.67,4.5,4.36,4.23,4.11,3.98,3.83,3.64,Drew Rasmussen,25385,656876.0
Kevin Gausman,TOR,10.658873525547326,9.881968717078117,15.498651712935743,4.0529,29.045463384771388,29.045463384771388,0.0,0.0,,174.95315,740.699893144859,167.91637220726963,84.68715363010448,78.78539478991483,24.240788876327528,51.558622814547924,0.6777274789779989,4.233862266681409,170.37834796980596,8.76463,2.65229,3.30455,1.247,0.230023,0.069608,0.1604151055216789,0.245166,1.25448,0.293043,0.72647,0.380152,,3.94536,2.666162161730519,2.0833655994681797,115.13999938964844,,,,,,,727.9295144578508,4.16972972972973,728.4957028279243,4.172972972972973,5.58,5.09,4.76,4.49,4.26,4.04,3.82,3.57,3.25,4.9,4.7,4.56,4.44,4.34,4.23,4.13,4.0,3.84,Kevin Gausman,14107,592332.0
Nick Pivetta,SDP,10.065570460239963,9.682532235938524,14.999612899600667,3.95977,28.03785147205304,28.03785147205304,0.0,0.0,,167.35536666666667,699.0616112101733,149.42680939983924,78.56000116503287,73.63206183174307,25.772688208389802,51.63965574190493,0.8291115142905352,4.926299692852828,183.92484419352323,9.89106,2.77707,3.56169,1.386,0.263102,0.07387,0.1892321184277534,0.232573,1.20144,0.285709,0.742533,0.338098,,3.95312,2.519325749619445,2.429801381761311,86.80000305175781,,,,,,,736.7451030083334,4.395652173913045,705.0453878937313,4.206521739130435,5.45,4.95,4.62,4.36,4.13,3.91,3.68,3.44,3.12,4.79,4.58,4.43,4.31,4.2,4.09,3.98,3.86,3.69,Nick Pivetta,15454,601713.0
MacKenzie Gore,TEX,10.17134727717697,9.18164820154116,13.848840085656647,3.76229,28.531512650064492,28.531512650064492,0.0,0.0,,157.7882666666667,665.4936187750108,137.01877355888482,71.14052843469922,65.96072820087973,20.232032205906673,59.76931168006086,0.33942324205443664,6.17840317657175,178.05973028408903,10.1563,3.40915,2.97912,1.154,0.267561,0.089812,0.1777489930391311,0.228538,1.24717,0.291055,0.745846,0.389933,,3.79893,2.677480902139763,2.5136693161358603,189.69000244140625,,,,,,,716.3210017528196,4.5472049689441,680.0206204319212,4.316770186335404,5.33,4.81,4.46,4.19,3.95,3.72,3.49,3.24,2.92,4.63,4.41,4.27,4.15,4.03,3.93,3.82,3.69,3.52,MacKenzie Gore,22201,669022.0
Freddy Peralta,NYM,10.9532,9.2179,15.1447,3.80956,29.16,29.16,0.0,0.0,,168.291,710.689,144.68,76.6875,71.235,22.4575,62.3772,0.4797,7.593,184.587,9.87146,3.33586,2.9592,1.201,0.259729,0.08777,0.1719589009881019,0.225809,1.23035,0.281829,0.742353,0.372547,,3.92356,2.7271,2.569,62.5099983215332,,,,,,,755.5999999999999,4.497619047619047,714.0,4.25,5.35,4.84,4.5,4.23,4.0,3.77,3.55,3.3,2.98,4.65,4.45,4.31,4.19,4.08,3.97,3.87,3.74,3.58,Freddy Peralta,18679,642547.0
