Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",13.9634,8.9766,22.5877,2.81086,32,32,0,0,,199.765,797.146,160.086,68.486,62.3901,20.3538,43.5393,0.3643,7.1193,242.272,10.9151,1.96158,5.56444,0.917,0.303924,0.054619,0.2493051365017891,0.214452,1.01932,0.288785,0.771651,0.423339,,2.79489,5.85809,5.79614,6.110000133514404,,,,,,,1149,5.745,1071,5.355,4.1,3.68,3.41,3.19,2.99,2.81,2.63,2.43,2.18,3.57,3.38,3.26,3.16,3.06,2.97,2.88,2.77,2.63,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",13.3843,9.2391,21.2732,2.91724,32,32,0,0,,193.982,785.35,158.064,69.1553,62.8767,17.5014,51.574,0.5026,7.1695,237.009,10.9963,2.39284,4.59552,0.812,0.301788,0.0656701,0.23611803352832794,0.217538,1.08071,0.297742,0.758808,0.444132,,2.77289,5.69684,5.73887,9.630000114440918,,,,,,,1100.4,5.6721649484536085,1033,5.324742268041237,4.28,3.84,3.55,3.31,3.11,2.92,2.73,2.52,2.26,3.75,3.54,3.4,3.29,3.18,3.08,2.98,2.86,2.7,"Paul Skenes","33677",694973
"Garrett Crochet","BOS",13.5763,8.9706,20.7658,3.00928,32,32,0,0,,192.855,773.587,157.356,70.6037,64.4839,19.5212,49.7223,0.4928,6.0061,238.816,11.1448,2.3204,4.80299,0.911,0.308712,0.064275,0.24443700909614563,0.219202,1.07375,0.299952,0.759252,0.455553,,2.84129,5.59014,5.38187,10.229999542236328,,,,,,,1084,5.616580310880829,1015,5.259067357512953,4.38,3.93,3.64,3.4,3.2,3,2.81,2.6,2.33,3.83,3.62,3.49,3.37,3.27,3.17,3.07,2.95,2.8,"Garrett Crochet","27463",676979
"Cristopher Sánchez","PHI",13.522,9.3377,21.0706,3.16293,32,32,0,0,,198.055,812.7,183.178,77.504,69.6038,17.6489,50.6174,0.4957,6.6796,191.779,8.71482,2.30015,3.7888,0.802,0.235978,0.062283,0.17369495332241058,0.242491,1.18046,0.303181,0.747495,0.544945,,3.22485,4.69876,5.03615,27.770000457763672,,,,,,,978,4.9393939393939394,966,4.878787878787879,4.61,4.17,3.87,3.64,3.43,3.23,3.04,2.82,2.55,4.03,3.84,3.71,3.6,3.5,3.4,3.3,3.19,3.04,"Cristopher Sanchez","20778",650911
"Cole Ragans","KCR",11.8437,8.5061,17.6176,3.22759,29.16,29.16,0,0,,172.018,709.938,138.776,67.1247,61.6893,17.8325,62.18,0.5971,5.6263,210.473,11.012,3.25326,3.3849,0.933,0.296467,0.0875851,0.20888204127550125,0.216118,1.16823,0.292257,0.760447,0.399122,,3.21824,4.24873,4.34194,48.88999938964844,,,,,,,905.9999999999999,5.267441860465116,842,4.895348837209302,4.7,4.21,3.88,3.63,3.4,3.19,2.98,2.75,2.46,4.09,3.87,3.72,3.6,3.48,3.38,3.26,3.13,2.97,"Cole Ragans","21846",666142
"Chris Sale","ATL",12.0364,7.5034,17.7339,3.19214,27.54,27.54,0,0,,168.535,685.659,139.804,64.9887,59.7763,18.0894,44.262,0.5232,8.6091,205.462,10.972,2.36365,4.64196,0.966,0.299657,0.064554,0.23510300368070602,0.220934,1.09215,0.29742,0.750137,0.416999,,3.03338,4.15089,4.31761,35.20000076293945,,,,,,,916.2,5.4213017751479295,862,5.100591715976331,4.65,4.16,3.84,3.58,3.36,3.15,2.94,2.72,2.43,4.03,3.82,3.67,3.55,3.44,3.34,3.23,3.11,2.94,"Chris Sale","10603",519242
"Jacob deGrom","TEX",11.4471,9.0878,17.2781,3.47434,29.16,29.16,0,0,,174.797,714.332,151.108,72.7377,67.4782,23.384,39.7711,0.4393,5.3318,202.487,10.4257,2.04775,5.09132,1.204,0.283464,0.0556759,0.2277880497276783,0.225794,1.09201,0.288084,0.747061,0.378991,,3.33151,4.07809,3.49189,46.5099983215332,,,,,,,888.4999999999999,5.0771428571428565,845,4.828571428571428,4.98,4.47,4.13,3.87,3.63,3.41,3.2,2.96,2.65,4.38,4.14,3.97,3.84,3.71,3.6,3.47,3.33,3.15,"Jacob deGrom","10954",594798
"Logan Webb","SFG",12.4742,10.5164,20.7265,3.32235,32,32,0,0,,199.392,830.798,193.719,81.8859,73.6054,16.8154,47.1653,0.7552,6.0499,186.931,8.43758,2.12891,3.96332,0.759,0.225002,0.0567711,0.1682310439646244,0.24913,1.2081,0.308283,0.731556,0.546891,,3.15712,4.06519,3.93109,56.2599983215332,,,,,,,974.1000000000003,4.894974874371861,989,4.969849246231155,4.8,4.35,4.05,3.82,3.61,3.41,3.21,2.99,2.71,4.19,4.01,3.88,3.77,3.68,3.58,3.48,3.37,3.22,"Logan Webb","17995",657277
"Sonny Gray","BOS",11.5224,9.9928,17.0265,3.68076,30.78,30.78,0,0,,181.357,756.916,170.987,80.6473,74.1702,21.2188,47.6993,0.5011,5.6579,189.834,9.42066,2.36712,3.9798,1.053,0.250799,0.063018,0.18778107315301895,0.243032,1.20583,0.304094,0.730442,0.450969,,3.44529,3.87282,3.46659,117.30999755859375,,,,,,,854.5000000000001,4.720994475138122,850,4.696132596685083,5.2,4.71,4.39,4.13,3.9,3.69,3.47,3.23,2.93,4.55,4.34,4.2,4.09,3.98,3.88,3.77,3.65,3.48,"Sonny Gray","12768",543243
"Dylan Cease","TOR",12.3535,9.7762,17.3664,3.60556,32,32,0,0,,184.857,777.691,157.331,80.0614,74.0571,22.4499,67.5907,1.179,5.8887,216.041,10.5182,3.29074,3.19631,1.093,0.277798,0.086912,0.1908859685063362,0.223414,1.21673,0.289617,0.748663,0.382153,,3.56901,3.799,3.26652,73.56999969482422,,,,,,,900.2,4.865945945945946,849,4.589189189189189,5.07,4.59,4.28,4.02,3.8,3.59,3.38,3.14,2.85,4.43,4.23,4.09,3.98,3.88,3.78,3.67,3.55,3.4,"Dylan Cease","18525",656302
"Framber Valdez",,12.0983,9.927,19.189,3.47559,30.78,30.78,0,0,,190.384,795.254,180.416,81.4181,73.5218,16.098,62.7241,0.4223,7.8452,178.51,8.43869,2.96515,2.84595,0.761,0.224469,0.078873,0.1455960050225258,0.248958,1.27711,0.309989,0.733091,0.559,,3.4711,3.71962,3.81603,94.37000274658203,,,,,,,886.2,4.66421052631579,887,4.668421052631579,5,4.53,4.22,3.97,3.75,3.55,3.34,3.11,2.82,4.37,4.17,4.04,3.93,3.83,3.73,3.63,3.51,3.36,"Framber Valdez","17295",664285
"Max Fried","NYY",12.7978,9.1367,19.5147,3.33384,30.78,30.78,0,0,,189.434,791.286,177.611,77.6641,70.1713,18.8592,54.2838,0.6314,7.4349,178.963,8.50252,2.57902,3.2968,0.896,0.226167,0.068602,0.1575649082660675,0.243448,1.22415,0.298549,0.750544,0.506053,,3.51733,3.64563,3.69743,58.20000076293945,,,,,,,877.1000000000001,4.640740740740742,873,4.619047619047619,4.83,4.36,4.05,3.81,3.59,3.39,3.19,2.96,2.68,4.21,4.02,3.88,3.77,3.67,3.57,3.47,3.35,3.2,"Max Fried","13743",608331
"Hunter Brown","HOU",11.9676,9.694,17.6525,3.63134,30.78,30.78,0,0,,184.176,769.968,165.002,81.0927,74.3119,20.8733,60.9376,0.5467,7.1738,199.983,9.77241,2.97779,3.28177,1.02,0.259729,0.079143,0.1805860623717308,0.235094,1.22676,0.299645,0.736322,0.472851,,3.54627,3.58655,3.28731,38.13999938964844,,,,,,,870.3000000000002,4.729891304347827,843,4.581521739130435,5.16,4.67,4.35,4.09,3.86,3.65,3.43,3.2,2.89,4.52,4.31,4.17,4.05,3.94,3.83,3.73,3.6,3.44,"Hunter Brown","25880",686613
"Hunter Greene","CIN",10.9978,10.6898,16.5582,3.93723,30.78,30.78,0,0,,183.816,769.427,156.71,85.711,80.4141,28.1852,61.4088,0.4109,10.0757,220.035,10.7733,3.00669,3.58311,1.38,0.285972,0.0798111,0.20616106688976288,0.224532,1.18662,0.285788,0.741118,0.336922,,3.90107,3.57172,3.40257,46.65999984741211,,,,,,,836.0000000000002,4.543478260869566,783,4.255434782608695,5.44,4.93,4.6,4.33,4.09,3.87,3.65,3.4,3.08,4.8,4.58,4.42,4.29,4.17,4.06,3.94,3.8,3.62,"Hunter Greene","22182",668881
"Jesús Luzardo","PHI",11.9023,9.5716,17.3067,3.57974,30.78,30.78,0,0,,180.975,751.869,158.945,77.9538,71.9826,23.3458,57.4443,0.7165,5.5962,198.1,9.85166,2.85674,3.44856,1.161,0.263477,0.076402,0.18707513809204102,0.230748,1.19569,0.290126,0.753575,0.404959,,3.66789,3.51751,3.86518,70,,,,,,,850.1,4.6966850828729285,813,4.49171270718232,5.07,4.58,4.26,4,3.77,3.56,3.34,3.11,2.81,4.44,4.23,4.08,3.96,3.85,3.75,3.64,3.51,3.34,"Jesus Luzardo","19959",666200
"Yoshinobu Yamamoto","LAD",11.0806,7.0719,15.2948,3.44258,25.92,25.92,0,0,,154.428,639.72,139.054,64.8378,59.0702,16.6096,47.1237,0.4075,5.2067,162.388,9.4639,2.74634,3.446,0.968,0.253843,0.073663,0.18017993867397308,0.236733,1.20559,0.299822,0.744763,0.493667,,3.44686,3.45129,3.30333,24.739999771118164,,,,,,,737.1000000000003,4.786363636363638,717,4.6558441558441555,5.03,4.51,4.17,3.9,3.66,3.44,3.22,2.98,2.67,4.32,4.12,3.98,3.86,3.76,3.65,3.55,3.43,3.26,"Yoshinobu Yamamoto","33825",808967
"Nathan Eovaldi","TEX",11.1186,9.4174,16.858,3.5926,29.16,29.16,0,0,,174.547,722.761,162.958,75.9982,69.6752,20.2668,44.4744,0.6902,7.0708,171.267,8.83088,2.29319,3.85091,1.045,0.236962,0.061534,0.17542783543467522,0.242781,1.18841,0.297471,0.734028,0.46048,,3.56809,3.39345,3.15807,151.22999572753906,,,,,,,814.2,4.652571428571429,804,4.594285714285714,5.14,4.64,4.31,4.05,3.81,3.59,3.37,3.13,2.83,4.49,4.28,4.13,4.01,3.89,3.79,3.67,3.55,3.38,"Nathan Eovaldi","9132",543135
"Bryan Woo","SEA",12.1488,10.6015,19.0888,3.5892,32,32,0,0,,195.095,800.882,175.913,84.1119,77.8038,26.1644,44.0221,0.6631,7.5331,195.857,9.03514,2.0308,4.44905,1.207,0.244551,0.054967,0.18958398327231407,0.234761,1.12732,0.283988,0.740968,0.394619,,3.66354,3.28947,2.93153,40.13999938964844,,,,,,,901.6,4.6235897435897435,873,4.476923076923077,5.05,4.57,4.26,4.01,3.78,3.57,3.36,3.13,2.83,4.45,4.24,4.09,3.97,3.86,3.75,3.63,3.51,3.34,"Bryan Woo","30279",693433
"Joe Ryan","MIN",10.6818,9.7715,15.7858,3.83826,29.16,29.16,0,0,,172.8,713.755,155.201,78.5997,73.6946,25.1904,41.9674,0.344,8.1868,188.826,9.83468,2.1858,4.49935,1.312,0.264553,0.058798,0.20575493574142456,0.233877,1.14102,0.289179,0.732349,0.33551,,3.71549,3.2654,2.85708,66,,,,,,,797.7,4.6109826589595375,768,4.4393063583815024,5.34,4.83,4.49,4.23,3.99,3.77,3.54,3.29,2.98,4.66,4.45,4.3,4.18,4.07,3.96,3.85,3.72,3.55,"Joe Ryan","21390",657746
"Ranger Suárez","BOS",10.7586,9.6135,15.9279,3.72835,29.16,29.16,0,0,,171.504,723.034,169.91,77.8223,71.0473,18.2747,49.1475,0.812,5.6664,153.356,8.04768,2.57911,3.12033,0.959,0.212101,0.067974,0.14412710815668106,0.254272,1.27727,0.305353,0.729999,0.490334,,3.69081,3.25729,3.18765,167.6300048828125,,,,,,,750.3999999999999,4.362790697674418,767,4.459302325581396,5.33,4.82,4.48,4.22,3.98,3.76,3.53,3.29,2.97,4.64,4.43,4.29,4.17,4.06,3.96,3.85,3.72,3.55,"Ranger Suarez","17277",624133
"Logan Gilbert","SEA",11.0139,9.0465,16.1888,3.3926,29.16,29.16,0,0,,166.486,677.875,144.089,67.9815,62.7579,20.9773,38.6924,0.928,5.8907,182.005,9.83891,2.09165,4.70389,1.134,0.268493,0.057079,0.21141421422362328,0.227523,1.09787,0.286099,0.748304,0.398605,,3.39008,3.166,2.89902,37.400001525878906,,,,,,,824.7000000000002,4.968072289156628,786,4.734939759036145,4.87,4.38,4.05,3.79,3.57,3.36,3.14,2.91,2.62,4.2,4,3.87,3.76,3.65,3.55,3.45,3.34,3.18,"Logan Gilbert","22250",669302
"George Kirby","SEA",11.4745,9.8559,17.1252,3.50092,30.78,30.78,0,0,,178.218,732.203,165.305,75.4402,69.3253,22.0991,33.7326,0.4767,7.2451,174.001,8.78706,1.70349,5.15826,1.116,0.237641,0.04607,0.19157103821635246,0.239147,1.11682,0.289231,0.735265,0.42394,,3.48425,3.16073,2.86179,64.29000091552734,,,,,,,842.5999999999999,4.7337078651685385,829,4.657303370786517,4.99,4.51,4.19,3.93,3.71,3.5,3.28,3.05,2.75,4.35,4.15,4.01,3.89,3.79,3.69,3.58,3.46,3.3,"George Kirby","25436",669923
"Kyle Bradish","BAL",10.4935,8.4921,14.4712,3.70236,27.54,27.54,0,0,,157.977,662.654,145.646,70.6686,64.9874,18.8694,49.3134,0.4009,7.0685,166.626,9.49277,2.80941,3.37892,1.075,0.251453,0.074418,0.17703478038311005,0.240231,1.2341,0.301291,0.737446,0.452588,,3.64911,3.12571,2.5456,71.83000183105469,,,,,,,721.9,4.568987341772152,709,4.487341772151899,5.35,4.8,4.44,4.16,3.91,3.67,3.43,3.18,2.85,4.69,4.44,4.26,4.12,3.99,3.87,3.74,3.6,3.4,"Kyle Bradish","24586",680694
"Pablo López","MIN",10.595,9.8314,15.7434,3.8251,29.16,29.16,0,0,,172.279,718.427,163.924,79.0949,73.2204,21.7646,44.5741,0.7551,7.5018,171.455,8.95695,2.32859,3.84651,1.137,0.238653,0.062044,0.17660889402031898,0.246002,1.21024,0.300465,0.726871,0.421317,,3.69387,3.06661,2.79179,138.94000244140625,,,,,,,758.7999999999998,4.411627906976744,757,4.401162790697675,5.39,4.88,4.54,4.27,4.03,3.8,3.57,3.33,3.01,4.72,4.5,4.35,4.22,4.11,4,3.88,3.75,3.58,"Pablo Lopez","17085",641154
"Michael King","SDP",11.0146,10.192,15.7283,3.79555,30.78,30.78,0,0,,175.764,741.932,158.173,80.1275,74.1244,22.986,60.7064,0.9526,7.291,182.256,9.33246,3.10848,3.00226,1.177,0.245651,0.0818221,0.1638290137052536,0.2347,1.2453,0.288434,0.743185,0.401975,,3.92197,3.06242,2.79893,135.08999633789062,,,,,,,768.7,4.367613636363637,741,4.2102272727272725,5.37,4.85,4.51,4.24,4,3.77,3.54,3.29,2.97,4.73,4.49,4.33,4.2,4.08,3.96,3.83,3.69,3.51,"Michael King","19853",650633
"Brandon Woodruff","MIL",10.013,9.337,14.9808,3.84094,27.54,27.54,0,0,,163.691,678.37,146.884,74.8618,69.8585,23.8079,44.6117,0.3779,6.5062,172.343,9.47574,2.45283,3.86319,1.309,0.254055,0.0657631,0.18829194456338882,0.234171,1.16987,0.285493,0.737422,0.363943,,3.85705,3.03115,2.77505,112.5999984741211,,,,,,,724.2,4.4158536585365855,696,4.2439024390243905,5.45,4.9,4.54,4.25,4,3.76,3.52,3.26,2.93,4.8,4.54,4.36,4.22,4.08,3.95,3.82,3.67,3.47,"Brandon Woodruff","16162",605540
"Blake Snell","LAD",10.8192,7.1499,14.506,3.53166,25.92,25.92,0,0,,151.14,635.843,123.351,64.5211,59.3083,17.4483,66.1366,0.6021,4.1501,185.044,11.0189,3.93827,2.7979,1.039,0.291021,0.104014,0.18700701743364334,0.218106,1.25373,0.291692,0.757098,0.429979,,3.5824,3.02706,3.09623,69.51000213623047,,,,,,,748.5000000000002,4.956953642384107,694,4.596026490066225,5.13,4.6,4.25,3.97,3.72,3.49,3.26,3.01,2.7,4.43,4.21,4.06,3.93,3.82,3.7,3.59,3.46,3.29,"Blake Snell","13543",605483
"Zack Wheeler","PHI",8.7326,6.0489,13.0266,3.20651,21.06,21.06,0,0,,125.797,510.748,105.216,48.789,44.8189,14.4946,31.791,0.3989,5.5779,144.667,10.35,2.27445,4.55056,1.037,0.283245,0.062244,0.2210007831454277,0.222267,1.08911,0.288723,0.755845,0.415958,,3.2242,3.02366,3.27594,148,,,,,,,663.2,5.2634920634920634,624,4.9523809523809526,4.8,4.24,3.89,3.6,3.36,3.13,2.9,2.66,2.35,4,3.81,3.68,3.57,3.47,3.37,3.27,3.16,3.01,"Zack Wheeler","10310",554430
"José Soriano","LAA",10.7394,10.5706,16.3874,3.67342,30.78,30.78,0,0,,177.273,759.198,169.197,80.1231,72.3552,14.95,75.4384,0.6947,8.6298,164.751,8.36429,3.82995,2.18392,0.759,0.217007,0.0993659,0.11764099448919296,0.250613,1.37999,0.31134,0.735397,0.571798,,3.79543,3.01017,3.12305,339.2300109863281,,,,,,,763.9,4.315819209039548,768,4.338983050847458,5.32,4.81,4.47,4.2,3.96,3.74,3.51,3.27,2.95,4.68,4.45,4.29,4.16,4.04,3.93,3.81,3.67,3.49,"Jose Soriano","22100",667755
"Spencer Schwellenbach","ATL",11.0629,8.4133,16.0461,3.64918,27.54,27.54,0,0,,166.671,689.008,159.214,73.521,67.5792,20.0931,38.2806,0.9088,6.3106,162.629,8.78175,2.0671,4.24835,1.085,0.236034,0.055559,0.18047498166561127,0.247066,1.18493,0.301326,0.731994,0.453458,,3.55348,2.98099,3.18476,78.69000244140625,,,,,,,770.4,4.613173652694611,769,4.604790419161676,5.25,4.72,4.38,4.1,3.86,3.63,3.4,3.15,2.83,4.61,4.37,4.2,4.06,3.94,3.82,3.69,3.55,3.37,"Spencer Schwellenbach","31846",680885
"Aaron Nola","PHI",11.0714,10.4254,15.8521,3.99505,30.78,30.78,0,0,,180.677,758.511,174.803,86.5651,80.2016,26.5596,46.7493,0.5992,5.8678,175.202,8.72724,2.3287,3.74768,1.323,0.230981,0.061633,0.16934797540307045,0.247634,1.22623,0.294057,0.732159,0.422958,,3.98041,2.96176,2.9152,200.42999267578125,,,,,,,743.3000000000002,4.106629834254145,745,4.116022099447513,5.56,5.05,4.72,4.45,4.21,3.99,3.76,3.51,3.19,4.89,4.67,4.52,4.4,4.29,4.18,4.07,3.94,3.77,"Aaron Nola","16149",605400
"Shane McClanahan","TBR",9.0135,7.9166,13.5741,3.57044,24.3,24.3,0,0,,142.175,587.984,128.783,61.3897,56.4029,17.8508,41.6128,0.4692,4.1065,153.684,9.72856,2.63419,3.69319,1.13,0.261374,0.070772,0.1906021237373352,0.237491,1.1985,0.299227,0.749674,0.455863,,3.57017,2.88698,2.72943,243.74000549316406,,,,,,,664,4.676056338028169,646,4.549295774647887,5.26,4.68,4.31,4.01,3.75,3.51,3.27,3.01,2.68,4.56,4.31,4.13,3.98,3.85,3.73,3.59,3.45,3.25,"Shane McClanahan","21483",663556
"Tyler Glasnow","LAD",9.8916,6.7793,12.8942,3.6043,24.3,24.3,0,0,,138.55,574.42,117.541,60.2356,55.4862,16.2873,50.8683,0.3194,3.948,161.294,10.4774,3.30433,3.17082,1.058,0.280795,0.0885559,0.19223897904157639,0.226213,1.21551,0.296044,0.742915,0.447895,,3.52197,2.88089,2.82733,117.83000183105469,,,,,,,682.0000000000002,4.906474820143886,644,4.633093525179856,5.27,4.7,4.33,4.04,3.78,3.54,3.31,3.05,2.72,4.52,4.29,4.13,4,3.89,3.77,3.65,3.52,3.34,"Tyler Glasnow","14374",607192
"Drew Rasmussen","TBR",10.4378,10.5131,14.5267,3.92191,30.78,30.78,0,0,,171.003,718.2,169.862,80.9866,74.5178,21.4894,44.764,0.6069,6.0681,156.428,8.2329,2.35595,3.49451,1.131,0.217806,0.062328,0.15547800064086914,0.254525,1.2551,0.303141,0.724172,0.46686,,3.83104,2.84453,2.4791,145.69000244140625,,,,,,,724.1000000000001,4.234502923976609,741,4.333333333333333,5.57,5.04,4.68,4.4,4.15,3.92,3.68,3.42,3.09,4.92,4.67,4.5,4.36,4.23,4.11,3.98,3.83,3.64,"Drew Rasmussen","25385",656876
"Kevin Gausman","TOR",11.2954,10.4721,16.4242,4.0529,30.78,30.78,0,0,,185.401,784.933,177.944,89.7445,83.4903,25.6884,54.6376,0.7182,4.4867,180.553,8.76463,2.65229,3.30455,1.247,0.230023,0.069608,0.16041510552167892,0.245166,1.25448,0.293043,0.72647,0.380152,,3.94536,2.82538,2.20778,115.13999938964844,,,,,,,771.4000000000001,4.16972972972973,772,4.172972972972973,5.58,5.09,4.76,4.49,4.26,4.04,3.82,3.57,3.25,4.9,4.7,4.56,4.44,4.34,4.23,4.13,4,3.84,"Kevin Gausman","14107",592332
"Nick Pivetta","SDP",11.05,10.6295,16.4666,3.95977,30.78,30.78,0,0,,183.723,767.431,164.041,86.2433,80.8334,28.2933,56.6901,0.9102,5.4081,201.913,9.89106,2.77707,3.56169,1.386,0.263102,0.07387,0.18923211842775345,0.232573,1.20144,0.285709,0.742533,0.338098,,3.95312,2.76572,2.66744,86.80000305175781,,,,,,,808.8000000000003,4.395652173913045,774,4.206521739130435,5.45,4.95,4.62,4.36,4.13,3.91,3.68,3.44,3.12,4.79,4.58,4.43,4.31,4.2,4.09,3.98,3.86,3.69,"Nick Pivetta","15454",601713
"MacKenzie Gore","TEX",10.3954,9.3839,14.1539,3.76229,29.16,29.16,0,0,,161.264,680.153,140.037,72.7076,67.4137,20.6777,61.0859,0.3469,6.3145,181.982,10.1563,3.40915,2.97912,1.154,0.267561,0.089812,0.17774899303913116,0.228538,1.24717,0.291055,0.745846,0.389933,,3.79893,2.73646,2.56904,189.69000244140625,,,,,,,732.1000000000001,4.5472049689441,695,4.316770186335404,5.33,4.81,4.46,4.19,3.95,3.72,3.49,3.24,2.92,4.63,4.41,4.27,4.15,4.03,3.93,3.82,3.69,3.52,"MacKenzie Gore","22201",669022
"Freddy Peralta","NYM",10.9532,9.2179,15.1447,3.80956,29.16,29.16,0,0,,168.291,710.689,144.68,76.6875,71.235,22.4575,62.3772,0.4797,7.593,184.587,9.87146,3.33586,2.9592,1.201,0.259729,0.08777,0.17195890098810196,0.225809,1.23035,0.281829,0.742353,0.372547,,3.92356,2.7271,2.569,62.5099983215332,,,,,,,755.5999999999999,4.497619047619047,714,4.25,5.35,4.84,4.5,4.23,4,3.77,3.55,3.3,2.98,4.65,4.45,4.31,4.19,4.08,3.97,3.87,3.74,3.58,"Freddy Peralta","18679",642547
"Spencer Strider","ATL",10.5912,8.5607,14.5585,3.82763,27.54,27.54,0,0,,160.846,674.123,139.521,73.3841,68.4065,21.1423,57.7569,0.6957,7.116,187.222,10.4758,3.23174,3.24155,1.183,0.277726,0.0856771,0.192049078643322,0.229005,1.2265,0.295293,0.738877,0.372479,,3.72592,2.6645,2.89192,103.4000015258789,,,,,,,748.1000000000001,4.646583850931678,711,4.416149068322981,5.41,4.87,4.52,4.24,3.99,3.76,3.52,3.27,2.94,4.73,4.49,4.33,4.2,4.08,3.96,3.84,3.7,3.52,"Spencer Strider","27498",675911
"Chase Burns","CIN",8.3304,7.7593,10.7185,3.73723,30.68,22.68,0,0.6483,,131.954,548.393,116.564,59.0978,54.7935,17.9897,41.4566,0.6273,4.1865,149.707,10.2109,2.82758,3.61118,1.227,0.272993,0.0755965,0.19739603251218796,0.231853,1.19754,0.294205,0.744704,0.410098,,3.67609,2.6517,2.62264,114.37000274658203,,,,,,,620.2000000000003,4.698484848484851,595,4.507575757575758,5.66942,4.93424,4.47998,4.12452,3.82754,3.54723,3.27996,2.98632,2.63693,4.79786,4.50907,4.30089,4.1415,3.9921,3.84332,3.69453,3.53514,3.31695,"Chase Burns","35333",695505
"Eury Pérez","MIA",9.0714,9.7487,12.9485,3.99347,27.54,27.54,0,0,,154.035,647.479,134.6,72.8865,68.3484,22.0271,53.6204,0.4701,5.3003,171.784,10.037,3.13294,3.20371,1.287,0.265312,0.0828141,0.18249811232089996,0.228695,1.22193,0.285178,0.732826,0.323585,,3.91123,2.61337,2.48566,84,,,,,,,685,4.4480519480519485,651,4.2272727272727275,5.65,5.07,4.7,4.4,4.13,3.89,3.64,3.37,3.03,4.97,4.7,4.52,4.36,4.22,4.09,3.95,3.8,3.59,"Eury Perez","27768",691587
"Jack Flaherty","DET",10.0032,10.0591,14.3883,3.9135,29.16,29.16,0,0,,165.689,708.071,151.656,77.7623,72.0469,21.8341,58.2034,0.8872,6.9497,178.918,9.71862,3.16154,3.07402,1.186,0.252684,0.0822,0.1704840436577797,0.235888,1.26659,0.293605,0.736772,0.39792,,3.86823,2.6053,2.36867,215.25999450683594,,,,,,,725.6000000000001,4.371084337349399,707,4.259036144578313,5.5,4.98,4.64,4.36,4.12,3.89,3.66,3.4,3.08,4.8,4.58,4.44,4.31,4.2,4.09,3.98,3.85,3.68,"Jack Flaherty","17479",656427
"Shohei Ohtani","LAD",8.8601,5.9781,10.3983,3.452,22.68,22.68,0,0,,116.914,479.745,98.2348,48.552,44.843,14.6402,36.2399,0.463,4.5365,136.191,10.4839,2.78974,3.75804,1.127,0.283882,0.0755399,0.20834213495254517,0.223785,1.1502,0.290121,0.753851,0.413059,,3.47958,2.57686,2.54023,1.090000033378601,,,,,,,575.5000000000002,4.918803418803421,539,4.6068376068376065,5.18,4.57,4.17,3.86,3.59,3.34,3.09,2.82,2.48,4.39,4.14,3.97,3.83,3.7,3.58,3.46,3.32,3.13,"Shohei Ohtani","19755",660271
"Yusei Kikuchi","LAA",10.102,11.2662,14.9548,4.11833,30.78,30.78,0,0,,177.726,748.32,166.077,87.3355,81.326,26.3824,62.9352,0.6787,5.4597,181.911,9.21195,3.18702,2.89045,1.336,0.243093,0.084102,0.15899093449115753,0.244257,1.28857,0.296194,0.737604,0.406722,,4.17232,2.53261,2.44844,361.9700012207031,,,,,,,725.8000000000001,4.0775280898876405,712,4,5.68,5.17,4.84,4.56,4.32,4.09,3.86,3.61,3.29,4.99,4.78,4.63,4.51,4.4,4.29,4.18,4.05,3.88,"Yusei Kikuchi","20633",579328
"Sandy Alcantara","MIA",10.0478,11.8512,16.2857,4.15046,30.78,30.78,0,0,,186.581,794.978,189.428,93.3812,86.0442,22.2239,55.9275,0.8737,7.6986,158.619,7.65119,2.69774,2.83615,1.072,0.199526,0.070351,0.12917488813400269,0.259011,1.31501,0.303727,0.709358,0.469893,,4.00635,2.51171,2.57184,151.1999969482422,,,,,,,747.7999999999998,3.9989304812834217,775,4.144385026737968,5.77,5.26,4.92,4.65,4.41,4.18,3.94,3.69,3.36,5.12,4.89,4.73,4.6,4.48,4.36,4.24,4.1,3.92,"Sandy Alcantara","18684",645261
"Merrill Kelly","ARI",11.0539,10.7088,16.0623,4.14642,30.78,30.78,0,0,,185.122,791.121,186.363,92.0945,85.2884,23.9219,56.6981,1.1906,5.0695,169.206,8.22619,2.75646,2.98433,1.163,0.213881,0.0716681,0.14221300929784775,0.255518,1.31297,0.302933,0.720362,0.422182,,3.98796,2.48125,2.50903,228.7100067138672,,,,,,,742.1999999999999,4.011891891891891,765,4.135135135135135,5.73,5.23,4.89,4.62,4.38,4.15,3.92,3.67,3.34,5.07,4.85,4.7,4.57,4.45,4.34,4.22,4.09,3.91,"Merrill Kelly","11156",518876
